Class	Category	Assay	Cell_line	Original_ID	Target	Experiment	Peak_accession	Peak_file	start_in_gene_filter	IR_total_annotated	NonIR_total_annotated	IR_event_region_overlap	NonIR_event_region_overlap	IR_event_region_occupancy_%	NonIR_event_region_occupancy_%	event_region_peak_event_count_IR	event_region_peak_event_count_NonIR	event_region_odds_ratio	event_region_fisher_p_value	IR_intron_only_overlap	NonIR_intron_only_overlap	IR_intron_only_occupancy_%	NonIR_intron_only_occupancy_%	intron_only_peak_event_count_IR	intron_only_peak_event_count_NonIR	intron_only_odds_ratio	intron_only_fisher_p_value	Source_File	metric	IR_occupancy_rate_corrected	NonIR_occupancy_rate_corrected	occupancy_ratio_corrected	log2_IR_vs_nonIR_occupancy_ratio	delta_occupancy_%	raw_occupancy_ratio	minus_log10_fisher_p
negative_only	TF	TF ChIP-seq	HepG2	BORCS8-MEF2B	BORCS8-MEF2B	ENCSR238XDV	ENCFF610WQK	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/BORCS8-MEF2B/BORCS8-MEF2B_HepG2_ENCSR238XDV_ENCFF610WQK_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	58	576	11.553784860557768	6.692227256883932	79	940	1.8213447822822824	0.0001311063815522	23	122	4.581673306772909	1.4174509120483327	30	136	3.3395222286868136	3.900501079883741e-06	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.11630218687872763	0.06697258364312268	1.7365641364303337	0.7962356946827296	4.861557603673836	1.7264483731739706	3.8823761686802043
negative_only	TF	TF ChIP-seq	HepG2	CREB1	CREB1	ENCSR331ORD	ENCFF571FVN	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/CREB1/CREB1_HepG2_ENCSR331ORD_ENCFF571FVN_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	33	656	6.573705179282868	7.621703264784478	45	1115	0.8528232097352957	0.4346436413404795	16	110	3.187250996015936	1.278029510863251	22	141	2.543060231949121	0.0022170102270219	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.06660039761431412	0.07626626394052044	0.8732615729840304	-0.1955142376840173	-1.04799808550161	0.8624981780196287	0.3618666695437894
negative_only	TF	TF ChIP-seq	HepG2	CREB3	CREB3	ENCSR855XFL	ENCFF767ZRB	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/CREB3/CREB3_HepG2_ENCSR855XFL_ENCFF767ZRB_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	13	181	2.589641434262948	2.102939467874985	17	230	1.2375916573455807	0.4264131628386816	6	33	1.195219123505976	0.3834088532589752	8	41	3.1429618768328447	0.0188263692712179	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.0268389662027833	0.02108503717472119	1.2728915761628574	0.34810953691881474	0.48670196638796304	1.2314388853426077	0.3701693976494641
negative_only	TF	TF ChIP-seq	HepG2	CREBL2	CREBL2	ENCSR237OGW	ENCFF857BXY	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/CREBL2/CREBL2_HepG2_ENCSR237OGW_ENCFF857BXY_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	22	154	4.382470119521913	1.7892413152085511	26	204	2.5157738095238096	0.0002992941873541	10	21	1.99203187250996	0.2439874520738933	13	24	8.310104529616725	3.6657732530113786e-06	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.04473161033797217	0.017948420074349443	2.4922310795421647	1.3174378411763974	2.5932288043133616	2.44934547524189	3.523901717588652
negative_only	TF	TF ChIP-seq	HepG2	CREM	CREM	ENCSR799FCZ	ENCFF023EDF	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/CREM/CREM_HepG2_ENCSR799FCZ_ENCFF023EDF_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	8	34	1.593625498007968	0.395027303357732	10	37	4.083353179328412	0.0018031083554797	4	5	0.796812749003984	0.0580922504937841	5	5	13.81847389558233	0.0009195889534547	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.016898608349900597	0.004007899628252788	4.216325236983894	2.0759861572232676	1.198598194650236	4.034216076868995	2.7439781741245537
negative_only	TF	TF ChIP-seq	HepG2	FOXA3	FOXA3	ENCSR092OVN	ENCFF251TUO	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/FOXA3/FOXA3_HepG2_ENCSR092OVN_ENCFF251TUO_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	57	1313	11.354581673306772	15.255024979667713	79	2442	0.71156712905517	0.0173206096925803	20	212	3.98406374501992	2.463111420936447	26	232	1.6431143818993188	0.0410612935524118	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.1143141153081511	0.15259061338289961	0.7491556182509057	-0.4166626614381595	-3.900443306360941	0.7443174749592641	1.7614368247053387
negative_only	TF	TF ChIP-seq	HepG2	FOXK1	FOXK1	ENCSR603BJQ	ENCFF605GXY	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/FOXK1/FOXK1_HepG2_ENCSR603BJQ_ENCFF605GXY_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	42	772	8.366533864541832	8.96944347624027	58	1337	0.9266445145302996	0.688009912411586	15	112	2.98804780876494	1.3012664110607646	21	124	2.3361872983279555	0.0048424615517766	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.08449304174950298	0.08974210037174721	0.941509518938151	-0.08695241390293808	-0.602909611698438	0.932781826063621	0.162405304679252
negative_only	TF	TF ChIP-seq	HepG2	FOXK2	FOXK2	ENCSR171FUX	ENCFF315CHX	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/FOXK2/FOXK2_HepG2_ENCSR171FUX_ENCFF315CHX_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	18	462	3.5856573705179287	5.367723945625653	21	537	0.6556563271439304	0.0989305579302011	6	57	1.195219123505976	0.6622516556291391	9	59	1.814516129032258	0.1600126106244615	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.036779324055666	0.05372908921933085	0.6845328031809145	-0.5468084170236277	-1.7820665751077245	0.6680033114296063	1.0046695416622613
negative_only	TF	TF ChIP-seq	HepG2	FOXP1	FOXP1	ENCSR369YUK	ENCFF460UOW	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/FOXP1/FOXP1_HepG2_ENCSR369YUK_ENCFF460UOW_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	48	924	9.56175298804781	10.735447891251306	56	1558	0.8791120773499628	0.4569627411700926	17	125	3.386454183266932	1.4523062623446032	20	140	2.378457731958763	0.0023225699930771	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.09642147117296222	0.10740009293680297	0.8977782843232653	-0.15556889446597122	-1.1736949032034971	0.8906710819061417	0.3401192090415085
negative_only	TF	TF ChIP-seq	HepG2	HOMEZ	HOMEZ	ENCSR117CHD	ENCFF478OVU	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/HOMEZ/HOMEZ_HepG2_ENCSR117CHD_ENCFF478OVU_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	42	871	8.366533864541832	10.119670036017196	62	1666	0.8109419457894474	0.2213660122833427	15	128	2.98804780876494	1.4871616126408738	18	146	2.0403137833675564	0.0148025391177245	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.08449304174950298	0.10124302973977695	0.8345566303840753	-0.2609181452368862	-1.7531361714753633	0.826759551918617	0.6548890583032247
negative_only	TF	TF ChIP-seq	HepG2	HOXA5	HOXA5	ENCSR869JZW	ENCFF385DPO	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/HOXA5/HOXA5_HepG2_ENCSR869JZW_ENCFF385DPO_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	39	512	7.768924302788845	5.948646450563495	56	869	1.331773926835853	0.1011694082562458	12	104	2.3904382470119523	1.20831881027071	18	127	2.002276295133438	0.0362550408582159	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.07852882703777336	0.059537639405204464	1.3189778402754206	0.3994203265353916	1.8202778522253498	1.3059986616035857	0.9949507902036786
negative_only	TF	TF ChIP-seq	HepG2	HOXA7	HOXA7	ENCSR823QTA	ENCFF701NLW	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/HOXA7/HOXA7_HepG2_ENCSR823QTA_ENCFF701NLW_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	13	93	2.589641434262948	1.0805158591843849	19	116	2.433801701959232	0.0077138013121091	5	18	0.99601593625498	0.2091321017776228	6	22	4.800469483568075	0.0073318312036877	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.0268389662027833	0.010861988847583643	2.4709071772573115	1.3050408150269288	1.5091255750785633	2.396671379000128	2.112731551646529
negative_only	TF	TF ChIP-seq	HepG2	HOXD1	HOXD1	ENCSR359TWG	ENCFF647VJL	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/HOXD1/HOXD1_HepG2_ENCSR359TWG_ENCFF647VJL_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	32	365	6.374501992031872	4.240734286046242	45	501	1.5374176624890703	0.0316010079283619	14	61	2.788844621513944	0.7087254560241664	22	68	4.019215264713787	4.97419012693168e-05	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.06461232604373758	0.04246050185873606	1.5217042478371905	0.6056879898271145	2.1337677059856306	1.503159962888173	1.5002990651428387
negative_only	TF	TF ChIP-seq	HepG2	HSF2	HSF2	ENCSR764ZBK	ENCFF062UNZ	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/HSF2/HSF2_HepG2_ENCSR764ZBK_ENCFF062UNZ_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	14	234	2.788844621513944	2.718717323109097	15	275	1.0265342580916352	0.8876079271153337	3	39	0.5976095617529881	0.4531195538515162	4	42	1.320795437027902	0.5022928070024089	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.02882703777335984	0.02724210037174721	1.0581797064097294	0.08158465536329278	0.07012729840484688	1.025794258861988	0.05177882779303335
negative_only	TF	TF ChIP-seq	HepG2	MAZ	MAZ	ENCSR700PNE	ENCFF341OLL	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/MAZ/MAZ_HepG2_ENCSR700PNE_ENCFF341OLL_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	54	594	10.756972111553784	6.901359358661555	96	1042	1.6260146103896105	0.0022470685679182	23	131	4.581673306772909	1.5220169629371445	38	167	3.106790546462892	1.0960252300610773e-05	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.10834990059642147	0.06906366171003718	1.5688409492581934	0.6496990977823676	3.8556127528922293	1.5586743933357476	2.6483836751491103
negative_only	TF	TF ChIP-seq	HepG2	MEF2D	MEF2D	ENCSR923MOO	ENCFF407WPM	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/MEF2D/MEF2D_HepG2_ENCSR923MOO_ENCFF407WPM_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	58	645	11.553784860557768	7.493900313698153	91	1205	1.6125288078776452	0.0018402168077105	23	118	4.581673306772909	1.3709771116533054	34	144	3.4543540568274302	2.3850894606977177e-06	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.11630218687872763	0.07498838289962825	1.5509360567809256	0.633139207027311	4.059884546859615	1.5417585472065225	2.7351310069657977
negative_only	TF	TF ChIP-seq	HepG2	MEIS2	MEIS2	ENCSR830LDY	ENCFF647OBG	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/MEIS2/MEIS2_HepG2_ENCSR830LDY_ENCFF647OBG_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	37	533	7.370517928286853	6.192633902637388	59	807	1.205342048457705	0.2962779167690331	17	84	3.386454183266932	0.9759498082955734	24	93	3.556480117820324	3.255961949351263e-05	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.07455268389662027	0.061977230483271376	1.2029044104631814	0.26652200242255286	1.1778840256494654	1.190207275961819	0.5283007176821622
negative_only	TF	TF ChIP-seq	HepG2	MGA	MGA	ENCSR912NEF	ENCFF774KWE	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/MGA/MGA_HepG2_ENCSR912NEF_ENCFF774KWE_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	61	785	12.151394422310757	9.120483327524108	114	1840	1.3782861764663403	0.0265896413815736	30	196	5.9760956175298805	2.277216219356338	48	282	2.7275380491179524	8.462912208547551e-06	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.12226640159045726	0.09125232342007435	1.3398716548576144	0.42209481279614064	3.0309110947866493	1.332319131118837	1.5752875200228509
negative_only	TF	TF ChIP-seq	HepG2	MNX1	MNX1	ENCSR108MKR	ENCFF958FYM	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/MNX1/MNX1_HepG2_ENCSR108MKR_ENCFF958FYM_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	78	833	15.53784860557769	9.678168932264436	130	1583	1.7168339033726698	6.233349481085923e-05	42	218	8.366533864541832	2.532822121528988	64	272	3.5135420821699244	2.0655667673183187e-10	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.15606361829025844	0.09682853159851301	1.6117524010108515	0.6886301326563072	5.859679673313254	1.6054533367131714	4.205278523123683
negative_only	TF	TF ChIP-seq	HepG2	MTF1	MTF1	ENCSR194NVP	ENCFF502QZR	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/MTF1/MTF1_HepG2_ENCSR194NVP_ENCFF502QZR_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	16	135	3.187250996015936	1.5684907633321716	18	175	2.066026520347508	0.0106716501626269	7	17	1.394422310756972	0.197513651678866	9	21	7.145573380867498	0.0002253178728362	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.032803180914512925	0.015741171003717472	2.0839098251817507	1.059292850755679	1.6187602326837645	2.0320495794599376	1.9717684202089163
negative_only	TF	TF ChIP-seq	HepG2	MYNN	MYNN	ENCSR398TMP	ENCFF048GXO	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/MYNN/MYNN_HepG2_ENCSR398TMP_ENCFF048GXO_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	12	130	2.3904382470119523	1.5103985128383872	15	167	1.596923076923077	0.1342875024561807	5	23	0.99601593625498	0.267224352271407	7	28	3.754702125798268	0.0170806463244171	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.02485089463220676	0.015160315985130112	1.6392069041688566	0.7129979659559373	0.8800397341735651	1.5826539993870674	0.8719644033169306
negative_only	TF	TF ChIP-seq	HepG2	MZF1	MZF1	ENCSR384YOP	ENCFF689CDE	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/MZF1/MZF1_HepG2_ENCSR384YOP_ENCFF689CDE_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	23	153	4.581673306772909	1.7776228651097945	28	218	2.653158131728683	0.0001371894486017	10	24	1.99203187250996	0.2788428023701638	12	26	7.26880081300813	9.32864100861509e-06	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.04671968190854871	0.01783224907063197	2.6199545398618063	1.389541779058555	2.8040504416631142	2.577415826888524	3.8626792894330055
negative_only	TF	TF ChIP-seq	HepG2	NFIC	NFIC	ENCSR000BQX	ENCFF611FIV	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/NFIC/NFIC_HepG2_ENCSR000BQX_ENCFF611FIV_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	18	491	3.5856573705179287	5.7046589984896015	28	873	0.6147346450993924	0.0450889840705855	8	73	1.593625498007968	0.8481468572092483	13	92	1.8931839609561312	0.0868557185145088	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.036779324055666	0.057098048327137545	0.6441432786799043	-0.6345464679605338	-2.119001627971673	0.6285489406934381	1.3459295499564434
negative_only	TF	TF ChIP-seq	HepG2	NR2F2	NR2F2	ENCSR000BVM	ENCFF804MKP	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/NR2F2/NR2F2_HepG2_ENCSR000BVM_ENCFF804MKP_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	38	661	7.569721115537849	7.679795515278262	50	1039	0.9844931921331316	1.0	14	93	2.788844621513944	1.0805158591843849	19	105	2.626388154415653	0.0021398379624159	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.07654075546719682	0.07684711895910781	0.9960133379616481	-0.005763032832678274	-0.11007439974041322	0.9856670142425759	-0.0
negative_only	TF	TF ChIP-seq	HepG2	PATZ1	PATZ1	ENCSR658YLN	ENCFF174JHS	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/PATZ1/PATZ1_HepG2_ENCSR658YLN_ENCFF174JHS_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	83	1003	16.533864541832667	11.653305449053097	131	1941	1.5017762940296058	0.0017556447442031	34	187	6.772908366533864	2.172650168467526	49	211	3.271173271173271	4.10283370158336e-08	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.16600397614314116	0.11657760223048327	1.4239783025811252	0.5099271638625323	4.880559092779571	1.4188132812717225	2.755563359296147
negative_only	TF	TF ChIP-seq	HepG2	PBX2	PBX2	ENCSR849DFF	ENCFF709YWO	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/PBX2/PBX2_HepG2_ENCSR849DFF_ENCFF709YWO_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	14	228	2.788844621513944	2.6490066225165565	18	287	1.0543032786885247	0.7758743883390575	6	22	1.195219123505976	0.2556059021726501	7	24	4.720491202346041	0.003622616932223	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.02882703777335984	0.02654507434944238	1.0859656067968557	0.1189784128205996	0.13983799899738747	1.0527888446215137	0.11020858398267264
negative_only	TF	TF ChIP-seq	HepG2	PRDM4	PRDM4	ENCSR130NZQ	ENCFF666ISN	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/PRDM4/PRDM4_HepG2_ENCSR130NZQ_ENCFF666ISN_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	12	90	2.3904382470119523	1.0456605088881143	16	111	2.317551020408163	0.0130670382608375	9	9	1.7928286852589643	0.1045660508888114	11	9	17.440162271805274	1.35915341432913e-07	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.02485089463220676	0.010513475836431226	2.36371824302802	1.2410580754426166	1.344777738123838	2.28605577689243	1.883822837265284
negative_only	TF	TF ChIP-seq	HepG2	RXRB	RXRB	ENCSR560SEP	ENCFF499COS	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/RXRB/RXRB_HepG2_ENCSR560SEP_ENCFF499COS_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	63	1153	12.549800796812749	13.39607296386662	88	2131	0.9277609958768548	0.6366447876128878	25	202	4.9800796812749	2.3469269199488787	32	218	2.180760528883077	0.0009423344387202	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.12624254473161034	0.1340032527881041	0.9420856740786318	-0.08606982915971989	-0.846272167053872	0.9368268469919109	0.19610281226082993
negative_only	TF	TF ChIP-seq	HepG2	TFAP4	TFAP4	ENCSR587BVQ	ENCFF645QRU	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/TFAP4/TFAP4_HepG2_ENCSR587BVQ_ENCFF645QRU_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	72	1325	14.342629482071716	15.394446380852797	106	2443	0.92023519087319	0.5664676370555353	19	242	3.784860557768925	2.811664923899152	26	266	1.3597436818780693	0.2133656701523487	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.1441351888667992	0.1539846654275093	0.9360359907698285	-0.09536409210122727	-1.0518168987810803	0.9316755619033301	0.2468248968326793
negative_only	TF	TF ChIP-seq	HepG2	TGIF2	TGIF2	ENCSR993LMB	ENCFF661WFA	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/TGIF2/TGIF2_HepG2_ENCSR993LMB_ENCFF661WFA_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	39	574	7.768924302788845	6.668990356686417	50	962	1.1788254152211377	0.3585921514869717	18	114	3.5856573705179287	1.3245033112582782	21	122	2.770661157024793	0.0003174798751307	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.07852882703777336	0.06674024163568773	1.176633843587734	0.23466543828208683	1.0999339461024276	1.1649326040784598	0.4453992200811442
negative_only	TF	TF ChIP-seq	HepG2	ZNF10	ZNF10	ENCSR009LIA	ENCFF321MKV	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/ZNF10/ZNF10_HepG2_ENCSR009LIA_ENCFF321MKV_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	6	21	1.195219123505976	0.2439874520738933	7	35	4.945852534562212	0.0029826355112139	2	4	0.398406374501992	0.0464738003950273	2	5	8.603	0.0392126863846054	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.012922465208747515	0.0024976765799256504	5.1737944426464475	2.3712227361900915	0.9512316714320826	4.898690950483779	2.5253998157429534
negative_only	TF	TF ChIP-seq	HepG2	ZNF263	ZNF263	ENCSR313MMD	ENCFF927JRS	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/ZNF263/ZNF263_HepG2_ENCSR313MMD_ENCFF927JRS_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	64	730	12.749003984063744	8.481468572092483	94	1309	1.5766810533558515	0.0018799101000927	30	134	5.9760956175298805	1.5568723132334146	38	159	4.018941310397167	4.517225783031731e-09	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.12823061630218688	0.08486291821561338	1.5110323684178297	0.5955345653708528	4.267535411971261	1.503159962888173	2.725862918803977
negative_only	TF	TF ChIP-seq	HepG2	ZNF264	ZNF264	ENCSR248BVU	ENCFF404IUH	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/ZNF264/ZNF264_HepG2_ENCSR248BVU_ENCFF404IUH_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	45	538	8.964143426294822	6.250726153131173	68	842	1.4768410434952373	0.0189190584531448	22	93	4.382470119521913	1.0805158591843849	29	108	4.195967741935484	2.3689787323470266e-07	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.09045725646123261	0.06255808550185873	1.4459722629866114	0.5320398784055858	2.713417273163649	1.4340963284408834	1.7231004809774924
negative_only	TF	TF ChIP-seq	HepG2	ZNF543	ZNF543	ENCSR584DEL	ENCFF141UZG	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/ZNF543/ZNF543_HepG2_ENCSR584DEL_ENCFF141UZG_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	41	385	8.167330677290837	4.473103288021378	66	634	1.8993267036650985	0.0004380247675054	19	80	3.784860557768925	0.929476007900546	29	101	4.192883022774328	1.4993817019039203e-06	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.08250497017892644	0.0447839219330855	1.8422899696503212	0.8815001541829875	3.694227389269458	1.8258757179075902	3.3585013322200616
negative_only	TF	TF ChIP-seq	HepG2	ZNF713	ZNF713	ENCSR513NBU	ENCFF262CSX	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/ZNF713/ZNF713_HepG2_ENCSR513NBU_ENCFF262CSX_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	26	171	5.179282868525896	1.9867549668874172	32	266	2.69467787114846	4.082217027180009e-05	11	27	2.1912350597609564	0.3136981526664343	11	30	7.119257750622313	3.9444922067378885e-06	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.05268389662027833	0.01992332713754647	2.6443322571857486	1.402903461141484	3.192527901638479	2.6069057104913678	4.389103910153706
negative_only	TF	TF ChIP-seq	HepG2	ZNF737	ZNF737	ENCSR127IHN	ENCFF024LQZ	/rhome/yzhan677/bigdata/ChIP-seq_HepG2/ZNF737/ZNF737_HepG2_ENCSR127IHN_ENCFF024LQZ_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	20	188	3.98406374501992	2.1842686185662834	24	226	1.8581707424737357	0.0133327752626984	8	50	1.593625498007968	0.5809225049378414	9	54	2.771497975708502	0.0135718077899722	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.040755467196819085	0.021898234200743494	1.8611303004255635	0.8961790641005166	1.7997951264536365	1.8239806730524706	1.8750794412969183
negative_only	TF	TF ChIP-seq	K562	ATF2	ATF2	ENCSR014ARU	ENCFF121HYT	/rhome/yzhan677/bigdata/ChIP-seq_K562/ATF2/ATF2_K562_ENCSR014ARU_ENCFF121HYT_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	27	45	1.0207939508506616	0.7843820812271222	37	47	1.304507257448434	0.3080706653577063	11	6	0.4158790170132325	0.1045842774969496	16	6	3.988926853961023	0.0065559440368568	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.010393046107331822	0.007929592192401533	1.3106659025026373	0.39029997981595105	0.23641186962353944	1.301398865784499	0.5113496534513361
negative_only	TF	TF ChIP-seq	K562	ATF4	ATF4	ENCSR044UJJ	ENCFF250MUC	/rhome/yzhan677/bigdata/ChIP-seq_K562/ATF4/ATF4_K562_ENCSR044UJJ_ENCFF250MUC_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	100	273	3.780718336483932	4.758584626111208	130	391	0.7864303345639299	0.0459861040055951	41	42	1.550094517958412	0.7320899424786473	47	42	2.1349480652476043	0.0007779626636286	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.03798185941043084	0.04766469153014988	0.7968552442305381	-0.3276104251236402	-0.9778662896272761	0.7945048020662387	1.3373733827839531
negative_only	TF	TF ChIP-seq	K562	ATF6	ATF6	ENCSR125RFR	ENCFF863ZFH	/rhome/yzhan677/bigdata/ChIP-seq_K562/ATF6/ATF6_K562_ENCSR125RFR_ENCFF863ZFH_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	88	128	3.32703213610586	2.2311312532682583	117	188	1.508090535784122	0.0037939873949321	39	16	1.474480151228733	0.2788914066585323	49	18	5.351088833461243	2.967890179533175e-09	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.03344671201814059	0.02239456256535378	1.493519327315881	0.5787159073791072	1.0959008828376016	1.491186200378072	2.420904116336267
